country,IN,2011,Primary Only ,Government,2014,53616697
district,319,2011,Upper Primary With  Sec. ,Private,2014,0
district,149,2011,Primary Only ,Government,2014,255049
district,149,2011,Primary With Upper Primary ,Government,2014,0
district,149,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,802
district,149,2011,Upper Primary Only ,Government,2014,69141
district,149,2011,Upper Primary With Sec./H.Sec ,Government,2014,879
district,149,2011,Primary With Upper Primary Sec ,Government,2014,0
district,149,2011,Upper Primary With  Sec. ,Government,2014,0
district,149,2011,Primary Only ,Private,2014,75047
district,149,2011,Primary With Upper Primary ,Private,2014,30976
district,149,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,20098
district,149,2011,Upper Primary Only ,Private,2014,17498
district,149,2011,Upper Primary With Sec./H.Sec ,Private,2014,17645
district,149,2011,Primary With Upper Primary Sec ,Private,2014,4025
district,149,2011,Upper Primary With  Sec. ,Private,2014,6979
district,142,2011,Primary Only ,Government,2014,152248
district,142,2011,Primary With Upper Primary ,Government,2014,428
district,142,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,2133
district,142,2011,Upper Primary Only ,Government,2014,44605
district,142,2011,Upper Primary With Sec./H.Sec ,Government,2014,1281
district,142,2011,Primary With Upper Primary Sec ,Government,2014,0
district,142,2011,Upper Primary With  Sec. ,Government,2014,81
district,142,2011,Primary Only ,Private,2014,215351
district,142,2011,Primary With Upper Primary ,Private,2014,20702
district,142,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,25771
district,142,2011,Upper Primary Only ,Private,2014,39567
district,142,2011,Upper Primary With Sec./H.Sec ,Private,2014,51472
district,142,2011,Primary With Upper Primary Sec ,Private,2014,2403
district,142,2011,Upper Primary With  Sec. ,Private,2014,11547
district,500,2011,Primary Only ,Government,2014,61958
district,500,2011,Primary With Upper Primary ,Government,2014,118926
district,500,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,0
district,500,2011,Upper Primary Only ,Government,2014,137
district,500,2011,Upper Primary With Sec./H.Sec ,Government,2014,6289
district,500,2011,Primary With Upper Primary Sec ,Government,2014,1491
district,500,2011,Upper Primary With  Sec. ,Government,2014,7567
district,500,2011,Primary Only ,Private,2014,23284
district,500,2011,Primary With Upper Primary ,Private,2014,44234
district,500,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,4687
district,500,2011,Upper Primary Only ,Private,2014,71
district,500,2011,Upper Primary With Sec./H.Sec ,Private,2014,66824
district,500,2011,Primary With Upper Primary Sec ,Private,2014,12946
district,500,2011,Upper Primary With  Sec. ,Private,2014,33021
district,121,2011,Primary Only ,Government,2014,21949
district,121,2011,Primary With Upper Primary ,Government,2014,41562
district,121,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,10962
district,121,2011,Upper Primary Only ,Government,2014,315
district,121,2011,Upper Primary With Sec./H.Sec ,Government,2014,1071
district,121,2011,Primary With Upper Primary Sec ,Government,2014,23758
district,121,2011,Upper Primary With  Sec. ,Government,2014,355
district,121,2011,Primary Only ,Private,2014,4737
district,121,2011,Primary With Upper Primary ,Private,2014,37014
district,121,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,16774
district,121,2011,Upper Primary Only ,Private,2014,0
district,121,2011,Upper Primary With Sec./H.Sec ,Private,2014,0
district,121,2011,Primary With Upper Primary Sec ,Private,2014,18607
district,121,2011,Upper Primary With  Sec. ,Private,2014,97
district,467,2011,Primary Only ,Government,2014,59578
district,467,2011,Primary With Upper Primary ,Government,2014,290
district,467,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,330
district,467,2011,Upper Primary Only ,Government,2014,27588
district,467,2011,Upper Primary With Sec./H.Sec ,Government,2014,123
district,467,2011,Primary With Upper Primary Sec ,Government,2014,0
district,467,2011,Upper Primary With  Sec. ,Government,2014,0
district,467,2011,Primary Only ,Private,2014,3451
district,467,2011,Primary With Upper Primary ,Private,2014,10405
district,467,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,12742
district,467,2011,Upper Primary Only ,Private,2014,172
district,467,2011,Upper Primary With Sec./H.Sec ,Private,2014,1572
district,467,2011,Primary With Upper Primary Sec ,Private,2014,6207
district,467,2011,Upper Primary With  Sec. ,Private,2014,0
district,232,2011,Primary Only ,Government,2014,108185
district,232,2011,Primary With Upper Primary ,Government,2014,211642
district,232,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,0
district,232,2011,Upper Primary Only ,Government,2014,6175
district,232,2011,Upper Primary With Sec./H.Sec ,Government,2014,204
district,232,2011,Primary With Upper Primary Sec ,Government,2014,30312
district,232,2011,Upper Primary With  Sec. ,Government,2014,1138
district,232,2011,Primary Only ,Private,2014,193
district,232,2011,Primary With Upper Primary ,Private,2014,1350
district,232,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,544
district,232,2011,Upper Primary Only ,Private,2014,0
district,232,2011,Upper Primary With Sec./H.Sec ,Private,2014,0
district,232,2011,Primary With Upper Primary Sec ,Private,2014,1808
district,232,2011,Upper Primary With  Sec. ,Private,2014,265
district,316,2011,Primary Only ,Government,2014,179449
district,316,2011,Primary With Upper Primary ,Government,2014,10596
district,316,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,2123
district,316,2011,Upper Primary Only ,Government,2014,47466
district,316,2011,Upper Primary With Sec./H.Sec ,Government,2014,11725
district,316,2011,Primary With Upper Primary Sec ,Government,2014,0
district,316,2011,Upper Primary With  Sec. ,Government,2014,8209
district,316,2011,Primary Only ,Private,2014,2836
district,316,2011,Primary With Upper Primary ,Private,2014,6342
district,316,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,2226
district,316,2011,Upper Primary Only ,Private,2014,12150
district,316,2011,Upper Primary With Sec./H.Sec ,Private,2014,120
district,316,2011,Primary With Upper Primary Sec ,Private,2014,10728
district,316,2011,Upper Primary With  Sec. ,Private,2014,432
district,95,2011,Primary Only ,Government,2014,42280
district,95,2011,Primary With Upper Primary ,Government,2014,0
district,95,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,2063
district,95,2011,Upper Primary Only ,Government,2014,10536
district,95,2011,Upper Primary With Sec./H.Sec ,Government,2014,12041
district,95,2011,Primary With Upper Primary Sec ,Government,2014,0
district,95,2011,Upper Primary With  Sec. ,Government,2014,5475
district,95,2011,Primary Only ,Private,2014,1412
district,95,2011,Primary With Upper Primary ,Private,2014,3366
district,95,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,3701
district,95,2011,Upper Primary Only ,Private,2014,0
district,95,2011,Upper Primary With Sec./H.Sec ,Private,2014,0
district,95,2011,Primary With Upper Primary Sec ,Private,2014,3467
district,95,2011,Upper Primary With  Sec. ,Private,2014,127
district,578,2011,Primary Only ,Government,2014,42280
district,578,2011,Primary With Upper Primary ,Government,2014,0
district,578,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,2063
district,578,2011,Upper Primary Only ,Government,2014,10536
district,578,2011,Upper Primary With Sec./H.Sec ,Government,2014,12041
district,578,2011,Primary With Upper Primary Sec ,Government,2014,0
district,578,2011,Upper Primary With  Sec. ,Government,2014,5475
district,578,2011,Primary Only ,Private,2014,1412
district,578,2011,Primary With Upper Primary ,Private,2014,3366
district,578,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,3701
district,578,2011,Upper Primary Only ,Private,2014,0
district,578,2011,Upper Primary With Sec./H.Sec ,Private,2014,0
district,578,2011,Primary With Upper Primary Sec ,Private,2014,3467
district,578,2011,Upper Primary With  Sec. ,Private,2014,127
district,23,2011,Primary Only ,Government,2014,42280
district,23,2011,Primary With Upper Primary ,Government,2014,0
district,23,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,2063
district,23,2011,Upper Primary Only ,Government,2014,10536
district,23,2011,Upper Primary With Sec./H.Sec ,Government,2014,12041
district,23,2011,Primary With Upper Primary Sec ,Government,2014,0
district,23,2011,Upper Primary With  Sec. ,Government,2014,5475
district,23,2011,Primary Only ,Private,2014,1412
district,23,2011,Primary With Upper Primary ,Private,2014,3366
district,23,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,3701
district,23,2011,Upper Primary Only ,Private,2014,0
district,23,2011,Upper Primary With Sec./H.Sec ,Private,2014,0
district,23,2011,Primary With Upper Primary Sec ,Private,2014,3467
district,23,2011,Upper Primary With  Sec. ,Private,2014,127
district,57,2011,Primary Only ,Government,2014,23547
district,57,2011,Primary With Upper Primary ,Government,2014,60
district,57,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,987
district,57,2011,Upper Primary Only ,Government,2014,6120
district,57,2011,Upper Primary With Sec./H.Sec ,Government,2014,6871
district,57,2011,Primary With Upper Primary Sec ,Government,2014,278
district,57,2011,Upper Primary With  Sec. ,Government,2014,4095
district,57,2011,Primary Only ,Private,2014,6133
district,57,2011,Primary With Upper Primary ,Private,2014,8868
district,57,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,573
district,57,2011,Upper Primary Only ,Private,2014,1455
district,57,2011,Upper Primary With Sec./H.Sec ,Private,2014,726
district,57,2011,Primary With Upper Primary Sec ,Private,2014,1018
district,57,2011,Upper Primary With  Sec. ,Private,2014,319
district,65,2011,Primary Only ,Government,2014,16970
district,65,2011,Primary With Upper Primary ,Government,2014,0
district,65,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,625
district,65,2011,Upper Primary Only ,Government,2014,4330
district,65,2011,Upper Primary With Sec./H.Sec ,Government,2014,5065
district,65,2011,Primary With Upper Primary Sec ,Government,2014,222
district,65,2011,Upper Primary With  Sec. ,Government,2014,2723
district,65,2011,Primary Only ,Private,2014,10024
district,65,2011,Primary With Upper Primary ,Private,2014,1415
district,65,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,0
district,65,2011,Upper Primary Only ,Private,2014,2098
district,65,2011,Upper Primary With Sec./H.Sec ,Private,2014,1929
district,65,2011,Primary With Upper Primary Sec ,Private,2014,0
district,65,2011,Upper Primary With  Sec. ,Private,2014,602
district,284,2011,Primary Only ,Government,2014,7173
district,284,2011,Primary With Upper Primary ,Government,2014,262
district,284,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,0
district,284,2011,Upper Primary Only ,Government,2014,7324
district,284,2011,Upper Primary With Sec./H.Sec ,Government,2014,0
district,284,2011,Primary With Upper Primary Sec ,Government,2014,0
district,284,2011,Upper Primary With  Sec. ,Government,2014,0
district,284,2011,Primary Only ,Private,2014,777
district,284,2011,Primary With Upper Primary ,Private,2014,9361
district,284,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,0
district,284,2011,Upper Primary Only ,Private,2014,837
district,284,2011,Upper Primary With Sec./H.Sec ,Private,2014,0
district,284,2011,Primary With Upper Primary Sec ,Private,2014,0
district,284,2011,Upper Primary With  Sec. ,Private,2014,0
district,196,2011,Primary Only ,Government,2014,158558
district,196,2011,Primary With Upper Primary ,Government,2014,320
district,196,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,959
district,196,2011,Upper Primary Only ,Government,2014,57616
district,196,2011,Upper Primary With Sec./H.Sec ,Government,2014,746
district,196,2011,Primary With Upper Primary Sec ,Government,2014,0
district,196,2011,Upper Primary With  Sec. ,Government,2014,0
district,196,2011,Primary Only ,Private,2014,55563
district,196,2011,Primary With Upper Primary ,Private,2014,30373
district,196,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,4642
district,196,2011,Upper Primary Only ,Private,2014,27251
district,196,2011,Upper Primary With Sec./H.Sec ,Private,2014,9425
district,196,2011,Primary With Upper Primary Sec ,Private,2014,0
district,196,2011,Upper Primary With  Sec. ,Private,2014,5739
district,280,2011,Primary Only ,Government,2014,7601
district,280,2011,Primary With Upper Primary ,Government,2014,563
district,280,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,529
district,280,2011,Upper Primary Only ,Government,2014,413
district,280,2011,Upper Primary With Sec./H.Sec ,Government,2014,227
district,280,2011,Primary With Upper Primary Sec ,Government,2014,1550
district,280,2011,Upper Primary With  Sec. ,Government,2014,56
district,280,2011,Primary Only ,Private,2014,1548
district,280,2011,Primary With Upper Primary ,Private,2014,3586
district,280,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,928
district,280,2011,Upper Primary Only ,Private,2014,62
district,280,2011,Upper Primary With Sec./H.Sec ,Private,2014,0
district,280,2011,Primary With Upper Primary Sec ,Private,2014,6894
district,280,2011,Upper Primary With  Sec. ,Private,2014,285
district,55,2011,Primary Only ,Government,2014,2043
district,55,2011,Primary With Upper Primary ,Government,2014,11514
district,55,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,45858
district,55,2011,Upper Primary Only ,Government,2014,0
district,55,2011,Upper Primary With Sec./H.Sec ,Government,2014,274
district,55,2011,Primary With Upper Primary Sec ,Government,2014,46802
district,55,2011,Upper Primary With  Sec. ,Government,2014,0
district,55,2011,Primary Only ,Private,2014,1533
district,55,2011,Primary With Upper Primary ,Private,2014,2613
district,55,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,37242
district,55,2011,Upper Primary Only ,Private,2014,0
district,55,2011,Upper Primary With Sec./H.Sec ,Private,2014,883
district,55,2011,Primary With Upper Primary Sec ,Private,2014,11464
district,55,2011,Upper Primary With  Sec. ,Private,2014,0
district,509,2011,Primary Only ,Government,2014,39765
district,509,2011,Primary With Upper Primary ,Government,2014,79181
district,509,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,2149
district,509,2011,Upper Primary Only ,Government,2014,0
district,509,2011,Upper Primary With Sec./H.Sec ,Government,2014,1014
district,509,2011,Primary With Upper Primary Sec ,Government,2014,939
district,509,2011,Upper Primary With  Sec. ,Government,2014,1941
district,509,2011,Primary Only ,Private,2014,14249
district,509,2011,Primary With Upper Primary ,Private,2014,31620
district,509,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,12701
district,509,2011,Upper Primary Only ,Private,2014,0
district,509,2011,Upper Primary With Sec./H.Sec ,Private,2014,38392
district,509,2011,Primary With Upper Primary Sec ,Private,2014,26751
district,509,2011,Upper Primary With  Sec. ,Private,2014,22748
district,253,2011,Primary Only ,Government,2014,8824
district,253,2011,Primary With Upper Primary ,Government,2014,9198
district,253,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,568
district,253,2011,Upper Primary Only ,Government,2014,0
district,253,2011,Upper Primary With Sec./H.Sec ,Government,2014,493
district,253,2011,Primary With Upper Primary Sec ,Government,2014,4447
district,253,2011,Upper Primary With  Sec. ,Government,2014,421
district,253,2011,Primary Only ,Private,2014,550
district,253,2011,Primary With Upper Primary ,Private,2014,3028
district,253,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,560
district,253,2011,Upper Primary Only ,Private,2014,0
district,253,2011,Upper Primary With Sec./H.Sec ,Private,2014,0
district,253,2011,Primary With Upper Primary Sec ,Private,2014,2011
district,253,2011,Upper Primary With  Sec. ,Private,2014,0
district,347,2011,Primary Only ,Government,2014,75380
district,347,2011,Primary With Upper Primary ,Government,2014,120618
district,347,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,668
district,347,2011,Upper Primary Only ,Government,2014,0
district,347,2011,Upper Primary With Sec./H.Sec ,Government,2014,1268
district,347,2011,Primary With Upper Primary Sec ,Government,2014,19328
district,347,2011,Upper Primary With  Sec. ,Government,2014,135
district,347,2011,Primary Only ,Private,2014,0
district,347,2011,Primary With Upper Primary ,Private,2014,1398
district,347,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,1121
district,347,2011,Upper Primary Only ,Private,2014,0
district,347,2011,Upper Primary With Sec./H.Sec ,Private,2014,0
district,347,2011,Primary With Upper Primary Sec ,Private,2014,2250
district,347,2011,Upper Primary With  Sec. ,Private,2014,1198
district,603,2011,Primary Only ,Government,2014,24255
district,603,2011,Primary With Upper Primary ,Government,2014,18407
district,603,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,85665
district,603,2011,Upper Primary Only ,Government,2014,0
district,603,2011,Upper Primary With Sec./H.Sec ,Government,2014,25366
district,603,2011,Primary With Upper Primary Sec ,Government,2014,0
district,603,2011,Upper Primary With  Sec. ,Government,2014,0
district,603,2011,Primary Only ,Private,2014,84878
district,603,2011,Primary With Upper Primary ,Private,2014,23191
district,603,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,218213
district,603,2011,Upper Primary Only ,Private,2014,167
district,603,2011,Upper Primary With Sec./H.Sec ,Private,2014,47475
district,603,2011,Primary With Upper Primary Sec ,Private,2014,0
district,603,2011,Upper Primary With  Sec. ,Private,2014,0
district,425,2011,Primary Only ,Government,2014,188974
district,425,2011,Primary With Upper Primary ,Government,2014,0
district,425,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,676
district,425,2011,Upper Primary Only ,Government,2014,109967
district,425,2011,Upper Primary With Sec./H.Sec ,Government,2014,237
district,425,2011,Primary With Upper Primary Sec ,Government,2014,0
district,425,2011,Upper Primary With  Sec. ,Government,2014,0
district,425,2011,Primary Only ,Private,2014,3835
district,425,2011,Primary With Upper Primary ,Private,2014,64727
district,425,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,20669
district,425,2011,Upper Primary Only ,Private,2014,0
district,425,2011,Upper Primary With Sec./H.Sec ,Private,2014,190
district,425,2011,Primary With Upper Primary Sec ,Private,2014,12141
district,425,2011,Upper Primary With  Sec. ,Private,2014,454
district,455,2011,Primary Only ,Government,2014,139194
district,455,2011,Primary With Upper Primary ,Government,2014,282
district,455,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,2097
district,455,2011,Upper Primary Only ,Government,2014,107806
district,455,2011,Upper Primary With Sec./H.Sec ,Government,2014,214
district,455,2011,Primary With Upper Primary Sec ,Government,2014,316
district,455,2011,Upper Primary With  Sec. ,Government,2014,0
district,455,2011,Primary Only ,Private,2014,5414
district,455,2011,Primary With Upper Primary ,Private,2014,39849
district,455,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,28200
district,455,2011,Upper Primary Only ,Private,2014,946
district,455,2011,Upper Primary With Sec./H.Sec ,Private,2014,603
district,455,2011,Primary With Upper Primary Sec ,Private,2014,14771
district,455,2011,Upper Primary With  Sec. ,Private,2014,126
district,582,2011,Primary Only ,Government,2014,22352
district,582,2011,Primary With Upper Primary ,Government,2014,48944
district,582,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,0
district,582,2011,Upper Primary Only ,Government,2014,697
district,582,2011,Upper Primary With Sec./H.Sec ,Government,2014,382
district,582,2011,Primary With Upper Primary Sec ,Government,2014,485
district,582,2011,Upper Primary With  Sec. ,Government,2014,2183
district,582,2011,Primary Only ,Private,2014,2202
district,582,2011,Primary With Upper Primary ,Private,2014,48813
district,582,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,70
district,582,2011,Upper Primary Only ,Private,2014,370
district,582,2011,Upper Primary With Sec./H.Sec ,Private,2014,0
district,582,2011,Primary With Upper Primary Sec ,Private,2014,14215
district,582,2011,Upper Primary With  Sec. ,Private,2014,426
district,570,2011,Primary Only ,Government,2014,56090
district,570,2011,Primary With Upper Primary ,Government,2014,1476
district,570,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,0
district,570,2011,Upper Primary Only ,Government,2014,19127
district,570,2011,Upper Primary With Sec./H.Sec ,Government,2014,3136
district,570,2011,Primary With Upper Primary Sec ,Government,2014,0
district,570,2011,Upper Primary With  Sec. ,Government,2014,632
district,570,2011,Primary Only ,Private,2014,436
district,570,2011,Primary With Upper Primary ,Private,2014,2123
district,570,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,1061
district,570,2011,Upper Primary Only ,Private,2014,4531
district,570,2011,Upper Primary With Sec./H.Sec ,Private,2014,118
district,570,2011,Primary With Upper Primary Sec ,Private,2014,6400
district,570,2011,Upper Primary With  Sec. ,Private,2014,62
district,320,2011,Primary Only ,Government,2014,56090
district,320,2011,Primary With Upper Primary ,Government,2014,1476
district,320,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,0
district,320,2011,Upper Primary Only ,Government,2014,19127
district,320,2011,Upper Primary With Sec./H.Sec ,Government,2014,3136
district,320,2011,Primary With Upper Primary Sec ,Government,2014,0
district,320,2011,Upper Primary With  Sec. ,Government,2014,632
district,320,2011,Primary Only ,Private,2014,436
district,320,2011,Primary With Upper Primary ,Private,2014,2123
district,320,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,1061
district,320,2011,Upper Primary Only ,Private,2014,4531
district,320,2011,Upper Primary With Sec./H.Sec ,Private,2014,118
district,320,2011,Primary With Upper Primary Sec ,Private,2014,6400
district,320,2011,Upper Primary With  Sec. ,Private,2014,62
district,566,2011,Primary Only ,Government,2014,23183
district,566,2011,Primary With Upper Primary ,Government,2014,99923
district,566,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,0
district,566,2011,Upper Primary Only ,Government,2014,449
district,566,2011,Upper Primary With Sec./H.Sec ,Government,2014,234
district,566,2011,Primary With Upper Primary Sec ,Government,2014,1030
district,566,2011,Upper Primary With  Sec. ,Government,2014,2981
district,566,2011,Primary Only ,Private,2014,4966
district,566,2011,Primary With Upper Primary ,Private,2014,46373
district,566,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,1824
district,566,2011,Upper Primary Only ,Private,2014,756
district,566,2011,Upper Primary With Sec./H.Sec ,Private,2014,0
district,566,2011,Primary With Upper Primary Sec ,Private,2014,7465
district,566,2011,Upper Primary With  Sec. ,Private,2014,542
district,171,2011,Primary Only ,Government,2014,107423
district,171,2011,Primary With Upper Primary ,Government,2014,0
district,171,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,1740
district,171,2011,Upper Primary Only ,Government,2014,39748
district,171,2011,Upper Primary With Sec./H.Sec ,Government,2014,619
district,171,2011,Primary With Upper Primary Sec ,Government,2014,344
district,171,2011,Upper Primary With  Sec. ,Government,2014,120
district,171,2011,Primary Only ,Private,2014,22595
district,171,2011,Primary With Upper Primary ,Private,2014,51014
district,171,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,5194
district,171,2011,Upper Primary Only ,Private,2014,9232
district,171,2011,Upper Primary With Sec./H.Sec ,Private,2014,5864
district,171,2011,Primary With Upper Primary Sec ,Private,2014,2279
district,171,2011,Upper Primary With  Sec. ,Private,2014,741
district,126,2011,Primary Only ,Government,2014,28172
district,126,2011,Primary With Upper Primary ,Government,2014,67242
district,126,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,17712
district,126,2011,Upper Primary Only ,Government,2014,784
district,126,2011,Upper Primary With Sec./H.Sec ,Government,2014,932
district,126,2011,Primary With Upper Primary Sec ,Government,2014,33334
district,126,2011,Upper Primary With  Sec. ,Government,2014,791
district,126,2011,Primary Only ,Private,2014,11743
district,126,2011,Primary With Upper Primary ,Private,2014,40412
district,126,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,8280
district,126,2011,Upper Primary Only ,Private,2014,0
district,126,2011,Upper Primary With Sec./H.Sec ,Private,2014,746
district,126,2011,Primary With Upper Primary Sec ,Private,2014,16872
district,126,2011,Upper Primary With  Sec. ,Private,2014,151
district,554,2011,Primary Only ,Government,2014,150751
district,554,2011,Primary With Upper Primary ,Government,2014,41394
district,554,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,4258
district,554,2011,Upper Primary Only ,Government,2014,0
district,554,2011,Upper Primary With Sec./H.Sec ,Government,2014,4323
district,554,2011,Primary With Upper Primary Sec ,Government,2014,3793
district,554,2011,Upper Primary With  Sec. ,Government,2014,88620
district,554,2011,Primary Only ,Private,2014,97453
district,554,2011,Primary With Upper Primary ,Private,2014,30188
district,554,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,995
district,554,2011,Upper Primary Only ,Private,2014,0
district,554,2011,Upper Primary With Sec./H.Sec ,Private,2014,0
district,554,2011,Primary With Upper Primary Sec ,Private,2014,4795
district,554,2011,Upper Primary With  Sec. ,Private,2014,54177
district,274,2011,Primary Only ,Government,2014,10118
district,274,2011,Primary With Upper Primary ,Government,2014,4254
district,274,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,1722
district,274,2011,Upper Primary Only ,Government,2014,200
district,274,2011,Upper Primary With Sec./H.Sec ,Government,2014,174
district,274,2011,Primary With Upper Primary Sec ,Government,2014,7247
district,274,2011,Upper Primary With  Sec. ,Government,2014,0
district,274,2011,Primary Only ,Private,2014,1514
district,274,2011,Primary With Upper Primary ,Private,2014,7247
district,274,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,5998
district,274,2011,Upper Primary Only ,Private,2014,0
district,274,2011,Upper Primary With Sec./H.Sec ,Private,2014,0
district,274,2011,Primary With Upper Primary Sec ,Private,2014,12574
district,274,2011,Upper Primary With  Sec. ,Private,2014,5
district,102,2011,Primary Only ,Government,2014,14821
district,102,2011,Primary With Upper Primary ,Government,2014,69426
district,102,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,18101
district,102,2011,Upper Primary Only ,Government,2014,531
district,102,2011,Upper Primary With Sec./H.Sec ,Government,2014,2621
district,102,2011,Primary With Upper Primary Sec ,Government,2014,46076
district,102,2011,Upper Primary With  Sec. ,Government,2014,1764
district,102,2011,Primary Only ,Private,2014,6225
district,102,2011,Primary With Upper Primary ,Private,2014,80963
district,102,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,65628
district,102,2011,Upper Primary Only ,Private,2014,0
district,102,2011,Upper Primary With Sec./H.Sec ,Private,2014,1027
district,102,2011,Primary With Upper Primary Sec ,Private,2014,53582
district,102,2011,Upper Primary With  Sec. ,Private,2014,419
district,632,2011,Primary Only ,Government,2014,79024
district,632,2011,Primary With Upper Primary ,Government,2014,94212
district,632,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,29552
district,632,2011,Upper Primary Only ,Government,2014,66
district,632,2011,Upper Primary With Sec./H.Sec ,Government,2014,59576
district,632,2011,Primary With Upper Primary Sec ,Government,2014,0
district,632,2011,Upper Primary With  Sec. ,Government,2014,0
district,632,2011,Primary Only ,Private,2014,66796
district,632,2011,Primary With Upper Primary ,Private,2014,21134
district,632,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,229791
district,632,2011,Upper Primary Only ,Private,2014,301
district,632,2011,Upper Primary With Sec./H.Sec ,Private,2014,31686
district,632,2011,Primary With Upper Primary Sec ,Private,2014,0
district,632,2011,Upper Primary With  Sec. ,Private,2014,0
district,617,2011,Primary Only ,Government,2014,64472
district,617,2011,Primary With Upper Primary ,Government,2014,61373
district,617,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,8398
district,617,2011,Upper Primary Only ,Government,2014,150
district,617,2011,Upper Primary With Sec./H.Sec ,Government,2014,37306
district,617,2011,Primary With Upper Primary Sec ,Government,2014,0
district,617,2011,Upper Primary With  Sec. ,Government,2014,0
district,617,2011,Primary Only ,Private,2014,57082
district,617,2011,Primary With Upper Primary ,Private,2014,20445
district,617,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,84261
district,617,2011,Upper Primary Only ,Private,2014,78
district,617,2011,Upper Primary With Sec./H.Sec ,Private,2014,22188
district,617,2011,Primary With Upper Primary Sec ,Private,2014,0
district,617,2011,Upper Primary With  Sec. ,Private,2014,0
district,381,2011,Primary Only ,Government,2014,72034
district,381,2011,Primary With Upper Primary ,Government,2014,94391
district,381,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,1333
district,381,2011,Upper Primary Only ,Government,2014,10696
district,381,2011,Upper Primary With Sec./H.Sec ,Government,2014,228
district,381,2011,Primary With Upper Primary Sec ,Government,2014,9361
district,381,2011,Upper Primary With  Sec. ,Government,2014,23240
district,381,2011,Primary Only ,Private,2014,2279
district,381,2011,Primary With Upper Primary ,Private,2014,11681
district,381,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,9748
district,381,2011,Upper Primary Only ,Private,2014,4580
